features,predicted_happiness_score
"[0.508190035820007, 1.44163393974304, 0.492774158716202, 0.265428066253662, 0.805335938930511, 0.25825711250674, 0.7326240034773533, 0.2504229173691605, 0.13488789849708369, 0.40926369965223536, 2.078308416219039, 0.7103999518336004, 0.3826501088716434, 1.160999622457053, 0.24282637149846065, 0.13079609204781661, 0.3968487397904052, 0.07045205835515839, 0.2137587609549028, 0.6485659745330878]",6.746645947418475
"[0.436, 1.324, 0.111, 0.183, 1.045, 0.190096, 0.577264, 0.048396, 0.079788, 0.45561999999999997, 1.752976, 0.146964, 0.242292, 1.38358, 0.012321, 0.020313, 0.11599499999999999, 0.033489, 0.191235, 1.0920249999999998]",6.164088077675287
"[0.454, 0.535, 0.183, 0.043, 0.182, 0.20611600000000002, 0.24289000000000002, 0.083082, 0.019521999999999998, 0.08262800000000001, 0.286225, 0.097905, 0.023005, 0.09737, 0.033489, 0.007869, 0.033305999999999995, 0.0018489999999999997, 0.007826, 0.033124]",4.763432652808638
"[0.417, 0.476, 0.276, 0.147, 0.499, 0.173889, 0.19849199999999997, 0.115092, 0.06129899999999999, 0.208083, 0.22657599999999997, 0.131376, 0.06997199999999999, 0.23752399999999999, 0.07617600000000001, 0.040572000000000004, 0.137724, 0.021608999999999996, 0.073353, 0.249001]",4.6958108555673554
"[0.24425, 0.26673, 0.46187, 0.17175, 0.38847, 0.0596580625, 0.0651488025, 0.1128117475, 0.0419499375, 0.09488379749999999, 0.0711448929, 0.12319458510000002, 0.045810877500000007, 0.10361660310000001, 0.2133238969, 0.0793261725, 0.1794226389, 0.029498062500000005, 0.06671972250000001, 0.15090894089999998]",4.236185465155935
"[0.351, 1.368, 0.242, 0.097, 0.914, 0.12320099999999999, 0.480168, 0.08494199999999999, 0.034047, 0.320814, 1.8714240000000002, 0.331056, 0.132696, 1.2503520000000001, 0.058564, 0.023474, 0.221188, 0.009409, 0.088658, 0.835396]",6.441388140358864
"[0.25168, 1.35948, 0.18824, 0.07716, 0.88645, 0.06334282240000001, 0.34215392640000003, 0.0473762432, 0.0194196288, 0.223101736, 1.8481858704, 0.25590851519999996, 0.10489747680000001, 1.205111046, 0.0354342976, 0.0145245984, 0.166865348, 0.0059536656000000006, 0.068398482, 0.7857936025]",5.910657124054864
"[0.555, 0.359, 0.217, 0.411, 0.614, 0.30802500000000005, 0.199245, 0.12043500000000001, 0.228105, 0.34077, 0.128881, 0.077903, 0.14754899999999999, 0.22042599999999998, 0.047089, 0.08918699999999999, 0.133238, 0.168921, 0.25235399999999997, 0.376996]",4.577545766484553
"[0.449750572443008, 1.53062355518341, 0.147616013884544, 0.27343225479126, 0.590148329734802, 0.20227557741281338, 0.6883988201384906, 0.06639038674632869, 0.12297631311675158, 0.2654195491245122, 2.342808467682301, 0.22594454797396438, 0.41852184993041436, 0.9032949345442339, 0.02179048755516189, 0.040362979519748814, 0.08711534403607299, 0.07476519796023252, 0.1613655884606829, 0.3482750510887766]",6.266780475710011
"[0.39, 1.004, 0.099, 0.086, 0.802, 0.1521, 0.39156, 0.038610000000000005, 0.03354, 0.31278, 1.008016, 0.099396, 0.08634399999999999, 0.805208, 0.009801, 0.008513999999999999, 0.07939800000000001, 0.007395999999999999, 0.06897199999999999, 0.6432040000000001]",5.806210969473366
"[0.34334, 0.65435, 0.27233, 0.0403, 0.16007, 0.11788235559999999, 0.22466452899999997, 0.0935017822, 0.013836602, 0.05495843379999999, 0.42817392249999997, 0.1781991355, 0.026370305, 0.1047418045, 0.07416362890000001, 0.010974899000000002, 0.0435918631, 0.0016240900000000001, 0.006450821, 0.025622404899999996]",4.658404566122463
"[0.417, 1.263, 0.191, 0.162, 1.042, 0.173889, 0.5266709999999999, 0.079647, 0.067554, 0.434514, 1.5951689999999998, 0.24123299999999998, 0.20460599999999998, 1.316046, 0.036481, 0.030942, 0.199022, 0.026244, 0.168804, 1.0857640000000002]",6.166381253374499
"[0.580131649971008, 1.10970628261566, 0.214613229036331, 0.100106589496136, 0.759509265422821, 0.3365527312980841, 0.6437757367170166, 0.12450392666645255, 0.05807500093736376, 0.4406153633180094, 1.231448033676667, 0.23815764859405011, 0.11108891129508897, 0.8428322035445094, 0.046058838077400674, 0.021484198419580203, 0.1630007359354034, 0.010021329260547888, 0.07603188225219415, 0.5768543242631132]",6.594468908426881
"[0.495, 1.237, 0.103, 0.161, 0.874, 0.245025, 0.612315, 0.050984999999999996, 0.079695, 0.43263, 1.5301690000000003, 0.127411, 0.19915700000000003, 1.0811380000000002, 0.010608999999999999, 0.016583, 0.09002199999999999, 0.025921000000000003, 0.140714, 0.763876]",6.172568435772713
"[0.26236, 1.25114, 0.22823, 0.02901, 0.95446, 0.0688327696, 0.32824909039999994, 0.05987842279999999, 0.0076110636, 0.2504121256, 1.5653512995999999, 0.2855476822, 0.0362955714, 1.1941630844, 0.052088932899999996, 0.0066209523, 0.2178364058, 0.0008415801, 0.0276888846, 0.9109938916]",5.831395060661133
"[0.21219, 1.11306, 0.12793, 0.00615, 0.67806, 0.045024596099999994, 0.23618020139999998, 0.027145466699999996, 0.0013049685, 0.1438775514, 1.2389025636, 0.1423937658, 0.006845319, 0.7547214635999999, 0.016366084899999998, 0.0007867694999999999, 0.0867442158, 3.78225e-05, 0.004170069, 0.4597653636]",5.148374642640277
"[0.36432, 1.33766, 0.32288, 0.08728, 0.84917, 0.1327290624, 0.4873362912, 0.11763164159999999, 0.0317978496, 0.3093696144, 1.7893342756000001, 0.43190366080000003, 0.1167509648, 1.1359007422, 0.1042514944, 0.0281809664, 0.2741800096, 0.0076177983999999995, 0.07411555759999999, 0.7210896888999999]",6.763962388382876
"[0.53164, 1.29947, 0.25738, 0.03635, 0.79151, 0.2826410896, 0.6908502308, 0.1368335032, 0.019325114, 0.4207983764, 1.6886222808999998, 0.33445758859999997, 0.047235734499999994, 1.0285434997, 0.0662444644, 0.009355763, 0.20371884380000002, 0.0013213225, 0.0287713885, 0.6264880801000001]",5.94079636369188
"[0.419, 0.076, 0.206, 0.03, 0.267, 0.175561, 0.031844, 0.08631399999999999, 0.01257, 0.111873, 0.005776, 0.015656, 0.00228, 0.020292, 0.042435999999999995, 0.00618, 0.055002, 0.0009, 0.00801, 0.071289]",3.997449913892928
"[0.637, 1.016, 0.364, 0.029, 0.707, 0.405769, 0.647192, 0.231868, 0.018473, 0.450359, 1.032256, 0.369824, 0.029464, 0.718312, 0.132496, 0.010556, 0.25734799999999997, 0.0008410000000000001, 0.020503, 0.49984899999999993]",5.6370444698646685
"[0.40973, 0.63107, 0.21203, 0.0326, 0.29681, 0.1678786729, 0.2585683111, 0.0868750519, 0.013357197999999999, 0.1216119613, 0.3982493449, 0.1338057721, 0.020572881999999997, 0.1873078867, 0.0449567209, 0.006912177999999999, 0.0629326243, 0.0010627599999999998, 0.009676006, 0.0880961761]",4.840781083810311
"[0.204403176903725, 0.982409417629242, 0.328867495059967, 0.0, 0.705186307430267, 0.0417806587283355, 0.20080760598355543, 0.06722156077062734, 0.0, 0.14414232154775347, 0.9651282638466265, 0.3230825242990498, 0.0, 0.6927816696026843, 0.1081538293070174, 0.0, 0.2319128544751797, 0.0, 0.0, 0.49728772818713507]",5.137132460151107
"[0.355, 0.256, 0.238, 0.053, 0.0, 0.126025, 0.09088, 0.08449, 0.018815, 0.0, 0.065536, 0.060927999999999996, 0.013568, 0.0, 0.05664399999999999, 0.012613999999999998, 0.0, 0.002809, 0.0, 0.0]",4.101186107885857
"[0.46364, 1.17898, 0.10686, 0.02652, 0.84483, 0.2149620496, 0.5466222872, 0.0495445704, 0.012295732799999999, 0.39169698119999996, 1.3899938403999998, 0.1259858028, 0.0312665496, 0.9960376733999999, 0.0114190596, 0.0028339271999999996, 0.09027853379999999, 0.0007033103999999999, 0.022404891599999997, 0.7137377289]",5.621975392901631
"[0.520342111587524, 1.29178786277771, 0.158465966582298, 0.0593078061938286, 0.699475347995758, 0.27075591309136327, 0.6721716242408883, 0.08245651566619096, 0.030860349108520403, 0.3639664795795308, 1.6687158824198036, 0.20470441229435074, 0.07661310420916047, 0.9035737648531351, 0.025111462564861988, 0.00939826883438065, 0.11084303712063705, 0.0035174158755247337, 0.04148434837629322, 0.48926576245378667]",6.110270991688474
"[0.55664, 0.9669, 0.5763, 0.03187, 0.7385, 0.30984808960000004, 0.538215216, 0.32079163200000005, 0.0177401168, 0.41107864000000005, 0.93489561, 0.55722447, 0.030815103000000003, 0.71405565, 0.33212169, 0.018366681000000003, 0.42559755000000005, 0.0010156969000000003, 0.023535995000000004, 0.5453822500000001]",5.51839721818703
"[0.60362, 1.06166, 0.2324, 0.24558, 0.8116, 0.3643571044000001, 0.6408392092, 0.140281288, 0.1482369996, 0.489897992, 1.1271219556, 0.246729784, 0.2607224628, 0.861643256, 0.05400976, 0.057072792, 0.18861584, 0.060309536399999995, 0.199312728, 0.6586945599999999]",6.644167529692509
"[0.555, 1.684, 0.22, 0.167, 0.871, 0.30802500000000005, 0.93462, 0.12210000000000001, 0.09268500000000002, 0.48340500000000003, 2.8358559999999997, 0.37048, 0.28122800000000003, 1.466764, 0.0484, 0.03674, 0.19162, 0.027889000000000004, 0.145457, 0.758641]",6.649970207415302
"[0.086, 1.002, 0.073, 0.114, 0.785, 0.007395999999999999, 0.086172, 0.006277999999999999, 0.009804, 0.06751, 1.004004, 0.07314599999999999, 0.11422800000000001, 0.78657, 0.0053289999999999995, 0.008322, 0.057305, 0.012996, 0.08949, 0.616225]",5.149281090716625
"[0.543, 0.741, 0.147, 0.073, 0.851, 0.294849, 0.402363, 0.079821, 0.039639, 0.46209300000000003, 0.549081, 0.108927, 0.054092999999999995, 0.630591, 0.021608999999999996, 0.010731, 0.12509699999999999, 0.0053289999999999995, 0.062123, 0.724201]",5.835139893989691
"[0.434, 0.259, 0.158, 0.101, 0.253, 0.188356, 0.112406, 0.068572, 0.043834000000000005, 0.109802, 0.067081, 0.040922, 0.026159, 0.065527, 0.024964, 0.015958, 0.039974, 0.010201000000000002, 0.025553000000000003, 0.064009]",3.505646798538217
"[0.501537680625916, 0.885416388511658, 0.474054545164108, 0.173380389809608, 0.495879292488098, 0.2515400450876233, 0.4440696818823119, 0.23775621707178027, 0.08695679857112798, 0.24870215022490086, 0.7839621810450274, 0.41973566333674117, 0.15351383858396658, 0.43905965229252786, 0.22472771179074932, 0.08219176183156945, 0.23507383245674496, 0.030060759570531618, 0.08597574503009904, 0.24589627271849662]",5.219664078768465
"[0.283, 0.85, 0.095, 0.064, 0.815, 0.08008899999999998, 0.24054999999999996, 0.026885, 0.018112, 0.23064499999999996, 0.7224999999999999, 0.08075, 0.0544, 0.69275, 0.009025, 0.00608, 0.077425, 0.004096, 0.05216, 0.664225]",5.057654580341922
"[0.122974775731564, 0.89465194940567, 0.270061463117599, 0.0230294708162546, 0.575903952121735, 0.015122795466228462, 0.11001962283596882, 0.03321074786062478, 0.0028320440088455074, 0.07082165935509173, 0.8004021105753656, 0.2416110144375074, 0.020603360959543165, 0.5152335934361398, 0.07293319386121828, 0.006219372583461763, 0.15552946392520342, 0.0005303565260767223, 0.013262763258353181, 0.3316653620694336]",4.5993946365527725
"[0.17744, 0.67024, 0.11154, 0.10613, 0.56844, 0.0314849536, 0.11892738559999998, 0.0197916576, 0.0188317072, 0.10086399359999998, 0.44922165759999994, 0.07475856959999999, 0.0711325712, 0.3809912255999999, 0.0124411716, 0.0118377402, 0.06340379759999999, 0.0112635769, 0.0603285372, 0.3231240335999999]",4.568341970797853
"[0.32682, 1.23228, 0.02736, 0.03586, 0.58991, 0.1068113124, 0.4027337496, 0.0089417952, 0.011719765200000001, 0.1927943862, 1.5185139984, 0.0337151808, 0.044189560800000006, 0.7269342948, 0.0007485695999999999, 0.0009811296, 0.0161399376, 0.0012859396000000003, 0.021154172600000003, 0.3479938081000001]",5.7513557680472625
"[0.601607382297516, 1.484414935112, 0.477699249982834, 0.301183730363846, 0.84388679265976, 0.3619314424348695, 0.8930349833560673, 0.28738739530765944, 0.18119435561479427, 0.5076885242874848, 2.203487699583563, 0.7091039011663195, 0.44708162756483855, 1.2526781585679114, 0.2281965734341621, 0.14387524210184133, 0.4031240879239867, 0.09071163943588188, 0.25416497221804796, 0.7121449188255767]",7.344674657722607
"[0.481, 0.455, 0.27, 0.097, 0.381, 0.23136099999999998, 0.218855, 0.12987, 0.046657, 0.183261, 0.20702500000000001, 0.12285000000000001, 0.044135, 0.173355, 0.0729, 0.02619, 0.10287, 0.009409, 0.036957000000000004, 0.145161]",4.262607070431191
"[0.312, 0.314, 0.175, 0.128, 0.254, 0.097344, 0.097968, 0.054599999999999996, 0.039936, 0.079248, 0.098596, 0.05495, 0.040192, 0.07975600000000001, 0.030624999999999996, 0.0224, 0.044449999999999996, 0.016384, 0.032512, 0.064516]",3.8651374778925467
"[0.59662789106369, 1.74194359779358, 0.283180981874466, 0.31883442401886, 0.845089495182037, 0.3559648403951063, 1.0392921351034803, 0.16895367200510766, 0.19022551000087873, 0.5042039632705372, 3.0343674978940416, 0.49328529839312585, 0.5553915836758567, 1.472098235694958, 0.08019146849538664, 0.0902878452490406, 0.23931327301744604, 0.10165538993943819, 0.2694436224407539, 0.7141762548670302]",7.087822973215103
"[0.471203625202179, 1.3469113111496, 0.266845703125, 0.155353352427483, 0.834647238254547, 0.2220328564036756, 0.6346694926395117, 0.12573866268212444, 0.07320306285114173, 0.3932888044305294, 1.8141700801027347, 0.3594174958707307, 0.20924718760958702, 1.1241958060248245, 0.07120662927627563, 0.041455374561337625, 0.222722029153374, 0.024134664110457737, 0.129665246557184, 0.6966360123259425]",6.530553102873768
"[0.37789, 1.2167, 0.31595, 0.11451, 0.81883, 0.14280085210000001, 0.459778763, 0.1193943455, 0.043272183900000004, 0.3094276687, 1.4803588899999998, 0.384416365, 0.13932431699999998, 0.9962704609999998, 0.0998244025, 0.0361794345, 0.2587093385, 0.0131125401, 0.09376422329999999, 0.6704825688999999]",6.41075257772073
"[0.60855, 1.18498, 0.25328, 0.03787, 0.87337, 0.37033310250000007, 0.721119579, 0.154133544, 0.0230457885, 0.5314893135000001, 1.4041776003999997, 0.30013173439999996, 0.044875192599999995, 1.0349259826, 0.06415075840000001, 0.009591713600000001, 0.2212071536, 0.0014341369, 0.0330745219, 0.7627751569]",5.883474517958976
"[0.154, 0.96, 0.064, 0.047, 0.805, 0.023716, 0.14784, 0.009856, 0.007238, 0.12397000000000001, 0.9216, 0.06144, 0.04512, 0.7728, 0.004096, 0.0030080000000000003, 0.05152, 0.002209, 0.037835, 0.6480250000000001]",4.792805265619353
"[0.505625545978546, 1.41691517829895, 0.12057276815176, 0.163760736584663, 0.913475871086121, 0.25565719274610277, 0.7164285106326955, 0.0609646717268783, 0.0828016118454691, 0.4618767360561479, 2.0076486224939454, 0.17084138528374898, 0.23203507327622516, 1.2943178267517799, 0.01453779241977807, 0.019745085324584015, 0.11014031441669388, 0.026817578846751382, 0.14959148150137985, 0.8344381670565476]",6.237406077002821
"[0.57672, 0.89537, 0.21684, 0.14234, 0.66825, 0.3326059584, 0.5163777864, 0.1250559648, 0.0820903248, 0.38539314, 0.8016874369, 0.19415203080000001, 0.1274469658, 0.5983310025, 0.047019585600000004, 0.0308650056, 0.14490333, 0.0202606756, 0.095118705, 0.4465580625]",5.335106662195124
"[0.416, 1.044, 0.133, 0.152, 0.673, 0.173056, 0.434304, 0.055328, 0.063232, 0.279968, 1.089936, 0.138852, 0.158688, 0.7026120000000001, 0.017689000000000003, 0.020216, 0.089509, 0.023104, 0.102296, 0.4529290000000001]",5.85829782258673
"[0.626, 0.72, 0.23, 0.174, 0.441, 0.391876, 0.45072, 0.14398, 0.10892399999999999, 0.276066, 0.5184, 0.1656, 0.12527999999999997, 0.31751999999999997, 0.0529, 0.04002, 0.10143, 0.030275999999999997, 0.076734, 0.19448100000000001]",5.043705952626232
"[0.423, 0.472, 0.116, 0.112, 0.079, 0.17892899999999998, 0.19965599999999997, 0.049068, 0.047376, 0.033417, 0.22278399999999998, 0.054752, 0.052864, 0.037288, 0.013456000000000001, 0.012992, 0.009164, 0.012544000000000001, 0.008848, 0.006241]",4.276723677216005
"[0.527, 0.562, 0.166, 0.143, 0.723, 0.277729, 0.29617400000000005, 0.087482, 0.075361, 0.381021, 0.31584400000000007, 0.09329200000000001, 0.080366, 0.406326, 0.027556000000000004, 0.023738, 0.120018, 0.020448999999999995, 0.103389, 0.522729]",5.348855640374516
"[0.281, 1.264, 0.137, 0.028, 0.946, 0.07896100000000002, 0.35518400000000006, 0.038497, 0.007868000000000002, 0.265826, 1.597696, 0.17316800000000002, 0.035392, 1.195744, 0.018769000000000004, 0.0038360000000000004, 0.129602, 0.0007840000000000001, 0.026487999999999998, 0.8949159999999999]",6.031181344162406
"[0.477487415075302, 1.07062232494354, 0.149014472961426, 0.0466687418520451, 0.595027923583984, 0.22799423155529375, 0.5112086864592009, 0.07115253550315978, 0.022283736911749577, 0.2841183451297409, 1.146232162667511, 0.15953822149219818, 0.049964596903826416, 0.6370501789538121, 0.02220531315197156, 0.006954317970855345, 0.08866777243019905, 0.002177971466052826, 0.02776920456049937, 0.35405822984466756]",5.860539031587117
"[0.38282, 0.35997, 0.32296, 0.05907, 0.56874, 0.1465511524, 0.1378037154, 0.1236355472, 0.0226131774, 0.21772504680000002, 0.1295784009, 0.1162559112, 0.0212634279, 0.20472933780000002, 0.10430316160000001, 0.0190772472, 0.1836802704, 0.0034892648999999996, 0.0335954718, 0.32346518760000004]",4.491306773349207
"[0.225, 0.026, 0.235, 0.035, 0.105, 0.050625, 0.00585, 0.052875, 0.007875000000000002, 0.023625, 0.000676, 0.006109999999999999, 0.00091, 0.00273, 0.055224999999999996, 0.008225, 0.024675, 0.0012250000000000002, 0.0036750000000000003, 0.011024999999999998]",3.6876550237123653
"[0.48827, 0.47038, 0.19591, 0.12468, 0.29924, 0.2384075929, 0.2296724426, 0.0956569757, 0.0608775036, 0.1461099148, 0.22125734440000003, 0.0921521458, 0.0586469784, 0.14075651120000002, 0.0383807281, 0.0244260588, 0.0586241084, 0.0155451024, 0.0373092432, 0.08954457760000001]",4.0098307379811535
"[0.41319, 1.22857, 0.33172, 0.07785, 0.91387, 0.1707259761, 0.5076328382999999, 0.13706338680000002, 0.0321668415, 0.37760194529999996, 1.5093842449, 0.4075412404, 0.0956441745, 1.1227532659, 0.11003815840000002, 0.025824402000000003, 0.3031489564, 0.0060606225000000005, 0.0711447795, 0.8351583768999999]",6.79393434148337
"[0.594, 1.338, 0.243, 0.123, 0.698, 0.352836, 0.794772, 0.144342, 0.073062, 0.414612, 1.7902440000000002, 0.32513400000000003, 0.164574, 0.933924, 0.059049, 0.029889, 0.169614, 0.015129, 0.085854, 0.4872039999999999]",6.474867853167966
"[0.332881182432175, 0.119041793048382, 0.26654988527298, 0.0389482490718365, 0.229918196797371, 0.11080988161744298, 0.03962677282879167, 0.08872944098683018, 0.012965139204695797, 0.07653544121258238, 0.01417094849217381, 0.03173057627973605, 0.004636469405606397, 0.027369874401209804, 0.07104884133903881, 0.010381651321681468, 0.06128466897850968, 0.0015169661057618127, 0.008954911195011527, 0.05286237721855462]",4.060430487957233
"[0.40285, 0.74036, 0.25028, 0.08722, 0.45091, 0.1622881225, 0.298254026, 0.100825298, 0.035136577, 0.1816490935, 0.5481329296, 0.1852973008, 0.0645741992, 0.33383572759999997, 0.06264007840000001, 0.021829421600000003, 0.1128537548, 0.007607328400000001, 0.039328370200000004, 0.2033198281]",4.560901735411534
"[0.29091, 1.13062, 0.13942, 0.17457, 0.63104, 0.0846286281, 0.3289086642, 0.0405586722, 0.0507841587, 0.18357584640000002, 1.2783015843999999, 0.15763104039999998, 0.1973723334, 0.7134664448, 0.019437936399999998, 0.0243385494, 0.0879795968, 0.0304746849, 0.11016065280000001, 0.3982114816000001]",5.600609419193497
"[0.550026834011078, 1.23374843597412, 0.21055693924427, 0.070983923971653, 0.706156134605408, 0.30252951813224993, 0.6785947462049644, 0.11581196667158872, 0.03904306296781136, 0.38840482303451324, 1.5221352032685873, 0.2597742944761159, 0.08757630517933274, 0.8712190266229524, 0.044334224663915206, 0.01494615776701922, 0.14868607433107944, 0.005038717462413413, 0.05012573337094665, 0.49865648644085114]",6.244316655465033
"[0.44974, 1.05351, 0.11451, 0.08484, 0.78723, 0.2022660676, 0.47380558739999995, 0.0514997274, 0.0381559416, 0.35404882019999995, 1.1098833200999998, 0.1206374301, 0.0893797884, 0.8293546772999999, 0.0131125401, 0.0097150284, 0.0901457073, 0.0071978256, 0.0667885932, 0.6197310729]",6.377127210391157
"[0.026, 0.323, 0.419, 0.11, 0.449, 0.000676, 0.008398, 0.010894, 0.0028599999999999997, 0.011674, 0.104329, 0.13533699999999999, 0.03553, 0.14502700000000002, 0.175561, 0.04609, 0.188131, 0.0121, 0.04939, 0.201601]",3.6253229525043937
"[0.425962775945663, 0.431085407733917, 0.207948461174965, 0.0609290152788162, 0.209930211305618, 0.1814442864913351, 0.18362633694800728, 0.08857830377571702, 0.025953492483800265, 0.08942245556260066, 0.18583462876111748, 0.08964354717325039, 0.026265609394294544, 0.0904978507363497, 0.04324256250503592, 0.012670094968135759, 0.0436546643951385, 0.003712344902846218, 0.012790841052125114, 0.044070693618821426]",3.920369167445648
"[0.49027, 1.20806, 0.26169, 0.1428, 0.92356, 0.2403646729, 0.5922755761999999, 0.12829875629999998, 0.070010556, 0.45279376120000003, 1.4594089635999998, 0.31613722139999995, 0.172510968, 1.1157158936, 0.06848165609999998, 0.037369332, 0.2416864164, 0.02039184, 0.13188436800000003, 0.8529630736000001]",6.583047923422435
"[0.23889, 1.16492, 0.04707, 0.12348, 0.64718, 0.0570684321, 0.27828773879999996, 0.0112445523, 0.0294981372, 0.1546048302, 1.3570386064, 0.0548327844, 0.1438443216, 0.7539129255999999, 0.0022155849, 0.0058122036, 0.0304627626, 0.015247310400000002, 0.0799137864, 0.4188419524]",5.611349752128018
"[0.45, 1.333, 0.348, 0.278, 0.996, 0.2025, 0.59985, 0.1566, 0.12510000000000002, 0.4482, 1.776889, 0.46388399999999996, 0.370574, 1.3276679999999998, 0.12110399999999999, 0.096744, 0.34660799999999997, 0.07728400000000002, 0.276888, 0.992016]",6.504146376652624
"[0.402264982461929, 1.29121541976929, 0.416608929634094, 0.0656007081270218, 0.618784427642822, 0.16181711611509603, 0.5194107481880658, 0.16758718377274184, 0.026388867704206547, 0.24891530693345457, 1.6672372602499839, 0.5379318739571213, 0.08470464588139513, 0.7989839944855264, 0.1735630002508655, 0.027329840796037164, 0.2577911180745216, 0.004303452906766704, 0.04059269663134301, 0.38289416789325487]",6.011059564984115
"[0.40661, 0.90198, 0.11053, 0.14293, 0.69639, 0.1653316921, 0.3667540878, 0.0449426033, 0.058116767300000004, 0.2831591379, 0.8135679204, 0.09969584940000001, 0.1289200014, 0.6281298522, 0.012216880900000001, 0.0157980529, 0.0769719867, 0.0204289849, 0.09953502269999999, 0.4849590320999999]",5.497109021774847
"[0.632, 1.01, 0.143, 0.101, 0.817, 0.399424, 0.63832, 0.090376, 0.063832, 0.516344, 1.0201, 0.14443, 0.10201, 0.82517, 0.020448999999999995, 0.014443, 0.11683099999999998, 0.010201000000000002, 0.082517, 0.6674889999999999]",6.31683376419318
"[0.0, 0.63069, 0.18077, 0.10039, 0.29759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3977698761, 0.11400983129999999, 0.0633149691, 0.1876870371, 0.032677792899999995, 0.018147500299999998, 0.0537953443, 0.010078152099999998, 0.0298750601, 0.08855980810000001]",3.948007761907492
"[0.473, 1.356, 0.16, 0.21, 0.986, 0.22372899999999998, 0.641388, 0.07568, 0.09932999999999999, 0.46637799999999996, 1.8387360000000001, 0.21696000000000001, 0.28476, 1.337016, 0.0256, 0.0336, 0.15776, 0.04409999999999999, 0.20706, 0.972196]",6.302981424292136
"[0.394, 0.959, 0.173, 0.052, 0.691, 0.155236, 0.377846, 0.068162, 0.020488, 0.272254, 0.919681, 0.16590699999999997, 0.049867999999999996, 0.662669, 0.029928999999999997, 0.008995999999999999, 0.11954299999999998, 0.002704, 0.035932, 0.47748099999999993]",5.248120272109101
"[0.585, 1.303, 0.33, 0.38, 1.026, 0.34222499999999995, 0.7622549999999999, 0.19305, 0.2223, 0.60021, 1.697809, 0.42999, 0.49513999999999997, 1.336878, 0.10890000000000001, 0.1254, 0.33858000000000005, 0.1444, 0.38988, 1.052676]",6.620472646260304
"[0.541, 0.835, 0.162, 0.074, 0.615, 0.292681, 0.451735, 0.08764200000000001, 0.040034, 0.33271500000000004, 0.697225, 0.13527, 0.06179, 0.513525, 0.026244, 0.011988, 0.09963, 0.005475999999999999, 0.045509999999999995, 0.378225]",5.79968685560111
"[0.09511, 0.93383, 0.29889, 0.0, 0.70766, 0.0090459121, 0.08881657130000001, 0.0284274279, 0.0, 0.06730554259999999, 0.8720384689000001, 0.2791124487, 0.0, 0.6608341378, 0.0893352321, 0.0, 0.21151249739999997, 0.0, 0.0, 0.5007826755999999]",4.865594559998913
"[0.43477, 0.47428, 0.3003, 0.04232, 0.65088, 0.1890249529, 0.20620271559999998, 0.130561431, 0.0183994664, 0.2829830976, 0.22494151839999998, 0.142426284, 0.020071529600000002, 0.3086993664, 0.09018009, 0.012708696000000002, 0.19545926400000002, 0.0017909824000000003, 0.027545241600000003, 0.42364477440000003]",5.013888259922449
"[0.27854, 0.75216, 0.23219, 0.0305, 0.05108, 0.0775845316, 0.20950664640000002, 0.06467420260000001, 0.00849547, 0.0142278232, 0.5657446656, 0.1746440304, 0.02294088, 0.038420332800000005, 0.053912196100000004, 0.007081795, 0.011860265200000001, 0.00093025, 0.00155794, 0.0026091664]",4.751825131008664
"[0.528, 1.116, 0.088, 0.001, 0.726, 0.27878400000000003, 0.5892480000000001, 0.046464, 0.000528, 0.383328, 1.2454560000000003, 0.098208, 0.001116, 0.810216, 0.007743999999999999, 8.8e-05, 0.063888, 1e-06, 0.000726, 0.527076]",5.591444724591906
"[0.418, 1.365, 0.151, 0.078, 0.857, 0.174724, 0.57057, 0.063118, 0.032604, 0.358226, 1.863225, 0.206115, 0.10647, 1.169805, 0.022801, 0.011778, 0.129407, 0.006084, 0.066846, 0.734449]",6.344318113064081
"[0.44888, 1.15174, 0.0868, 0.15184, 0.77361, 0.2014932544, 0.5169930511999999, 0.038962784, 0.0681579392, 0.3472580568, 1.3265050275999999, 0.099971032, 0.1748802016, 0.8909975814, 0.00753424, 0.013179712000000001, 0.067149348, 0.023055385600000002, 0.11746494240000001, 0.5984724321]",6.241334902120748
"[0.471, 1.092, 0.066, 0.05, 0.881, 0.22184099999999998, 0.514332, 0.031086, 0.02355, 0.41495099999999996, 1.1924640000000002, 0.07207200000000001, 0.05460000000000001, 0.9620520000000001, 0.0043560000000000005, 0.0033000000000000004, 0.058146, 0.0025000000000000005, 0.044050000000000006, 0.776161]",6.350238361375117
"[0.312328577041626, 1.1982102394104, 0.0437853783369064, 0.0760467872023582, 0.356578588485718, 0.09754914003684689, 0.37423529907175623, 0.013675424911195212, 0.02375158483549987, 0.11136968314525582, 1.435707777827928, 0.052464088659739554, 0.09112003910012936, 0.42725611587809464, 0.0019171593561060321, 0.0033297373489614658, 0.015612928403687217, 0.005783113843800752, 0.027116656039490653, 0.12714828976646703]",4.785284551394827
"[0.334, 0.652, 0.216, 0.113, 0.424, 0.11155600000000002, 0.21776800000000002, 0.072144, 0.037742000000000005, 0.141616, 0.42510400000000004, 0.140832, 0.073676, 0.276448, 0.046655999999999996, 0.024408, 0.091584, 0.012769, 0.047912, 0.179776]",4.580746976863949
